List,ID,Time,Word,Translation
N5\N5_02,1582920,638438604568871331,"此の, この, 斯の, こん","this, , last (couple of years, etc.), these, past, you (as in ""you liar"")"
N5\N5_02,1006830,638438604671781866,"其の, その, そん","that, the, , part (as in ""part two""), um ..., er ..., uh ..."
N5\N5_02,1000420,638438604844275027,"彼の, あの, あん","that, those, the"
N5\N5_02,1920240,638438604949568767,"何の, どの","which, what (way)"
N5\N5_02,1628530,638438605056708322,"此れ, これ, 是, 是れ, 之, 之れ, 維, 惟, 此","this, this one, , this person, now, this point (in time), here, used to stress the subject of a sentence, I, me"
N5\N5_02,1006970,638438605164481602,"其れ, それ","that, it, , then, that point (in time), that time, there, you"
N5\N5_02,1000580,638438605253252371,"彼, あれ, 彼れ, あ, アレ","that, that thing, , that person, then, that time, that place (over there), down there (i.e. one's genitals), period, menses"
N5\N5_02,1009290,638438605357615912,"何れ, どれ","which (of three or more), , well, now, c'mon"
N5\N5_02,1580640,638438605555822091,"人, ひと, ヒト","person, someone, somebody, மனிதர், , human beings, mankind, man, people, humans, human (Homo sapiens), (other) people, others, character, personality, nature, capable person, competent person, suitable person, right person, adult, grown-up, I, me, one, ஆள், நபர், புருசன், மனிதன்"
N5\N5_02,1514990,638438605729699457,"母, はは, はわ, かか, おも, いろは, あも","mother, அம்மா"
N5\N5_02,1002650,638438605899147267,"お母さん, おかあさん, 御母さん","mother, mom, mum, ma, அம்மா, தாய், அன்னை, யாய், , wife"
N5\N5_02,1591900,638438606083695919,"綺麗, きれい, 奇麗, キレイ","pretty, lovely, beautiful, fair, அழகிய, , clean, clear, pure, tidy, neat, completely, entirely, சுத்தம்"
N5\N5_02,1581930,638438606309820755,"弟, おとうと, てい","younger brother, little brother, kid brother, தம்பி, , brother-in-law (spouse's younger brother or younger sister's husband), pupil, apprentice"
N5\N5_02,1192150,638438606866793703,"家族, かぞく","family, குடும்பம்"
N5\N5_02,1189100,638438607030078706,"何人, なんにん","how many people, a number of people"
N5\N5_02,1249900,638438607115846306,"兄, あに","older brother, elder brother, அண்ணா, , அண்ணன்"
N5\N5_02,1001830,638438607236942067,"お兄さん, おにいさん, 御兄さん","older brother, elder brother, அண்ணன், , young man, buddy, fella, laddie"
N5\N5_02,1497610,638438611667192685,"父, ちち, ちゃん, てて, かぞ, かそ, しし, あて","father, அப்பா"
N5\N5_02,1396130,638573849961345070,"全部, ぜんぶ","all, entire, whole, altogether"
N5\N5_02,1294330,638573849961345352,"妻, つま, 具","wife, மனைவி, பெண்டாட்டி, , garnish (esp. one served with sashimi), trimmings, accompaniment, side (remark)"
N5\N5_02,1179330,638573849961345491,"奥さん, おくさん","wife, your wife, his wife, married lady, madam"
N5\N5_02,1582670,638573849961345509,"二人, ふたり, ２人, ににん","two persons, two people, pair, couple"
N5\N5_02,1579840,638573849961345528,"十, じゅう, １０, 拾, 什, 一〇, とお, と","ten, 10, , ten years of age, book containing a collection of poems"
N5\N5_02,1488000,638573849961345553,"百, ひゃく, １００, 陌, 佰, 一〇〇, はく","hundred, 100, நூறு"
N5\N5_02,1388740,638573849961345571,"千, せん, 阡, 仟, ち","1,000, thousand, ஆயிரம்"
N5\N5_02,1584460,638573849961345584,"万, まん, 萬, よろず","10,000, ten thousand, பத்தாயிரம், , myriad, everything, all, various"
N5\N5_02,1266970,638573849961345601,"戸, と, 門","door (esp. Japanese-style), கதவு, , shutter, window shutter, entrance (to a home), narrows"
N5\N5_02,1416830,638573849961345614,"誰, だれ, だあれ, たれ, た","who, யார், எவர், எவன்"
N5\N5_03,1201260,638573842833698048,"海外, かいがい","foreign, abroad, overseas"
N5\N5_03,1499290,638573842966455804,"部, ぶ","department (in an organization, company, etc.), division, bureau, faculty, பிரிவு, , club (at a school, university, etc.), team, part, portion, region, area, category, class, section, heading, counter for copies of a newspaper, magazine, book, etc."
N5\N5_03,1314270,638573843602735752,"事務, じむ","office work, clerical work, administration, business, affairs"
N5\N5_03,1598330,638573843602735996,"手帳, てちょう, 手帖","notebook, memo pad, (pocket) diary, , certificate, identification card"
N5\N5_03,1093450,638573843602736106,ノート,"notebook, copy-book, exercise book, , note, noting down, (musical) note, laptop (computer), notebook (computer)"
N5\N5_03,1531550,638573843602736161,"名刺, めいし",business card
N5\N5_03,1526360,638573843602736177,"万年筆, まんねんひつ, まんねんぴつ, まんねんふで","fountain pen, ஊற்று எழுதுகோல்"
N5\N5_03,1178590,638573843602736195,"鉛筆, えんぴつ, エンピツ","pencil, எழுதுகோல், , கரிக்கோல்"
N5\N5_03,1123590,638573843602736216,"ボールペン, ボール・ペン","ball-point pen, குமிழ்முனைப் பேனா"
N5\N5_03,1101570,638573844106024128,パソコン,"personal computer, PC"
N5\N5_03,1053350,638573844106024379,"コンピュータ, コンピューター","computer, கணினி"
N5\N5_03,1220210,638573844106024402,"机, つくえ, 案, つき","desk, மேசை, மேஜை"
N5\N5_03,1157070,638573844106024419,"椅子, いす, 倚子, イス","chair, stool, கதிரை, , post, office, position, நாற்காலி"
N5\N5_03,1316140,638573844106024435,"時計, とけい, 土圭, ときはかり","clock, watch, timepiece, கடிகாரம், கடிகை"
N5\N5_03,1202270,638573844106024451,"絵, え, 画, が","picture, drawing, painting, sketch, படம், , image (TV, film, etc.), footage, ஓவியம், கீறல்"
N5\N5_03,1467640,638573844106024466,"猫, ねこ, ネコ","cat (esp. the domestic cat, Felis catus), பூனை, பூசை, , shamisen, geisha, wheelbarrow, clay bed-warmer, bottom (submissive partner of a homosexual relationship), ஒற்றைச் சில்லு வண்டி தள்ளுவண்டி"
N5\N5_03,1258330,638573844106024484,"犬, いぬ, 狗, イヌ","dog (Canis (lupus) familiaris), நாய், , squealer, rat, snitch, informer, informant, spy, loser, asshole, counterfeit, inferior, useless, wasteful"
N5\N5_03,1352130,638573844106024543,"上, うえ","above, over, up, மேலே, , top, summit, upper part, head (e.g. of a staircase), surface, on (top of), the above (in a piece of writing), earlier part, superior, better, higher (position, rank, etc.), upper (class), elder, older, senior, with respect to ..., in terms of, as far as ... is concerned, when (e.g. drunk), besides ..., in addition to ..., on top of ..., as well as ..., after ..., upon ..., with (e.g. full awareness), as a result of ..., since ..., now that ..., because ..., honorable, venerable, dear, emperor, sovereign, shogun, daimyo"
N5\N5_03,1184140,638573844200658915,"下, した","below, down, under, younger (e.g. daughter), கீழ், , bottom, beneath, underneath, just after, right after, inferiority, one's inferior (i.e. one's junior), trade-in, preliminary, preparatory"
N5\N5_03,1290800,638573844867687445,"左, ひだり","left, left hand side, இடது"
N5\N5_03,1171010,638573844867687715,"右, みぎ","right, right-hand side, வலது, , afore-mentioned (esp. in vertical Japanese writing), foregoing, forgoing, above"
N5\N5_03,1555830,638573844867687740,"隣, となり, 隣り, 鄰","next (to), adjoining, adjacent, பக்கம், , house next door, neighbouring house, next-door neighbour, next-door neighbor"
N5\N5_03,1198360,638573844867687758,"会議, かいぎ","meeting, conference, session, assembly, council, convention, congress, சந்திப்பு"
N5\N5_03,1333600,638573844867687777,"集会, しゅうかい","meeting, assembly, gathering, congregation, convention, rally"
N5\N5_03,1269060,638573844947424506,"午前, ごぜん","morning, a.m., காலை"
N5\N5_03,1268990,638573845106584362,"午後, ごご, 午后","afternoon, p.m., மதியம்"
N5\N5_03,1288810,638573845635811592,"此処, ここ, 此所, 是, 茲, 爰","here, this place, , this point, now, these past ... (e.g. three years), these last ..., the next ... (e.g. few days), these next ..."
N5\N5_03,1006670,638573845781922925,"其処, そこ, 其所","there (place relatively near listener), , there (place just mentioned), that place, then (of some incident just spoken of), that (of point just raised), you"
N5\N5_03,1000320,638573845943139734,"彼処, あそこ, 彼所, あすこ, かしこ, アソコ, あしこ, あこ","there, over there, that place, yonder, you-know-where, , genitals, private parts, nether regions, that far, that much, that point"
N5\N5_03,1577140,638573846020467610,"何処, どこ, 何所, 何處, いずこ, いずく, いづこ, いどこ","where, what place, எங்கே, , how much (long, far), what extent"
N5\N5_03,1004500,638573846197104319,"此方, こちら, こっち, こち","this way, this direction, எனக்கு, , here, this (one), I, me, we, us, this person"
N5\N5_03,1006780,638573846260708193,"其方, そちら, そっち, そなた, そち","that way, that direction, , there, that (one), you, your family, your company, that person"
N5\N5_03,1483185,638573846374915863,"彼方, あちら, あっち, あち","that way, that direction, over there, yonder, , that (one), that person, foreign country (esp. a Western nation)"
N5\N5_03,1189360,638573846492753533,"何方, どちら, 孰方, どっち, いずかた, いずち, どち, いずし, なにざま","which way, which direction, where, , which one (esp. of two alternatives), who"
N5\N5_03,1296400,638573846860835657,"有る, ある, 在る","to be, to exist, to live, நட, , to have, to be located, to be equipped with, to happen, to come about"
N5\N5_03,1358550,638573847556138777,"食堂, しょくどう","dining room, dining hall, cafeteria, canteen, messroom, உணவகம், , restaurant, eatery, snack bar, diner, சாப்பாட்டறை"
N5\N5_03,1499320,638573847556139033,"部屋, へや","room, chamber, அறை, , apartment, flat, pad, stable"
N5\N5_03,1203250,638573847556139066,"外, そと, と","outside, exterior, புறஞ் சார்ந்த, , the open (air), other place, somewhere else, outside one's group (family, company, etc.)"
N5\N5_03,1423310,638573847556139189,"中, なか","inside, interior, உள்ளே, , among, within, middle, center, centre, during, while, midst, amid, interval, gap, mean, average, second (of three, e.g. sons, volumes), medium grade, medium quality, red-light district"
N5\N5_03,1588060,638573847556139210,"受付, うけつけ, 受け付け, 受付け, 受け付","reception (desk), information desk, receptionist, information clerk, வரவேற்பாளர், , receipt, acceptance"
N5\N5_03,1084810,638573847556139232,トイレ,"toilet, restroom, bathroom, lavatory, உடுத்துதல், கழிவறை, கழிப்பறை"
